hERG_IC50,hERG_h,hERG_Bmax
96.98,1.016,99.81
96.67,1.016,99.77
97.18,1.013,99.87
97.15,1.014,99.87
97.34,1.013,99.91
97.24,1.014,99.87
97.39,1.013,99.91
97.47,1.013,99.91
96.99,1.015,99.82
96.93,1.014,99.78
97.2,1.015,99.83
97.2,1.014,99.86
97.41,1.014,99.92
97.41,1.015,99.91
97.14,1.015,99.86
97,1.017,99.79
97.18,1.015,99.84
97.24,1.015,99.87
97.51,1.014,99.91
97.53,1.013,99.99
97.11,1.013,99.87
97.29,1.014,99.87
97.37,1.015,99.89
97.51,1.013,99.91
97.2,1.014,99.85
97.23,1.015,99.87
97.45,1.013,99.93
97.36,1.014,99.88
97.41,1.015,99.9
97.35,1.015,99.9
97.24,1.016,99.8
97.1,1.015,99.78
97.06,1.016,99.78
97.29,1.015,99.86
97.18,1.014,99.84
97.43,1.014,99.92
97.27,1.016,99.86
97.65,1.012,99.97
97.19,1.012,99.86
97.11,1.013,99.88
97.27,1.015,99.82
97.06,1.014,99.85
97.16,1.013,99.86
97.5,1.013,99.94
97.15,1.014,99.85
97.34,1.015,99.88
97.34,1.014,99.86
97.32,1.013,99.89
97.29,1.013,99.9
97.19,1.014,99.85
97.48,1.015,99.91
97.26,1.014,99.89
97.28,1.013,99.88
97.34,1.012,99.92
97.21,1.013,99.88
97.12,1.014,99.85
97.4,1.014,99.93
97.34,1.015,99.84
96.97,1.016,99.78
96.99,1.018,99.74
97.06,1.015,99.85
97.18,1.014,99.86
97.26,1.015,99.91
97.46,1.014,99.97
97.33,1.013,99.92
97.33,1.014,99.9
97.26,1.015,99.88
97.23,1.015,99.86
97.5,1.013,99.96
97.57,1.014,99.97
97.14,1.015,99.89
97.33,1.017,99.84
96.94,1.018,99.76
97.06,1.016,99.79
97.26,1.013,99.86
97.45,1.013,99.93
97.25,1.014,99.87
97.11,1.016,99.82
97.26,1.014,99.88
97.3,1.015,99.84
97.24,1.014,99.88
97.16,1.015,99.85
97.13,1.015,99.83
97.08,1.015,99.84
97.03,1.015,99.82
97.23,1.014,99.88
97.01,1.015,99.83
97.21,1.017,99.83
97.21,1.015,99.84
97.45,1.013,99.9
97.46,1.013,99.88
97.22,1.015,99.86
97.27,1.013,99.86
97.05,1.016,99.82
97.35,1.014,99.9
97.04,1.016,99.81
97.42,1.014,99.93
97.12,1.016,99.85
97.08,1.016,99.82
97.13,1.014,99.87
97.13,1.015,99.82
97.32,1.014,99.87
97.63,1.012,99.99
97.61,1.012,99.97
