hERG_IC50,hERG_h,hERG_Bmax
5.476,0.9876,87.75
5.456,0.9879,87.75
5.48,0.9862,87.79
5.458,0.9895,87.72
5.469,0.9873,87.75
5.488,0.9875,87.78
5.481,0.9862,87.83
5.482,0.987,87.8
5.484,0.9857,87.79
5.481,0.9853,87.8
5.472,0.9854,87.78
5.473,0.9874,87.75
5.467,0.9867,87.78
5.462,0.9858,87.77
5.46,0.9872,87.75
5.476,0.9862,87.81
5.478,0.9863,87.76
5.467,0.9861,87.72
5.489,0.9875,87.79
5.491,0.9873,87.82
5.466,0.987,87.78
5.452,0.9864,87.71
5.455,0.9872,87.71
5.458,0.9884,87.72
5.452,0.9869,87.75
5.462,0.9879,87.76
5.475,0.987,87.77
5.475,0.9854,87.77
5.481,0.9866,87.78
5.476,0.988,87.76
5.486,0.9873,87.78
5.478,0.9872,87.79
5.476,0.9872,87.8
5.464,0.9866,87.77
5.462,0.9875,87.74
5.478,0.9868,87.76
5.489,0.9855,87.78
5.484,0.9866,87.79
5.489,0.9864,87.82
5.485,0.9877,87.78
5.476,0.9873,87.75
5.483,0.9866,87.77
5.465,0.9878,87.76
5.478,0.9855,87.84
5.463,0.9868,87.72
5.466,0.9879,87.73
5.466,0.9855,87.71
5.464,0.9863,87.74
5.479,0.9867,87.85
5.467,0.9862,87.78
5.463,0.9853,87.77
5.474,0.9842,87.84
5.462,0.9862,87.76
5.453,0.9874,87.76
5.468,0.9883,87.76
5.488,0.9859,87.8
5.481,0.9855,87.81
5.46,0.9877,87.77
5.472,0.9863,87.77
5.474,0.9855,87.8
5.495,0.9859,87.77
5.478,0.9874,87.78
5.473,0.9882,87.77
5.463,0.9877,87.78
5.458,0.9878,87.68
5.452,0.9913,87.68
5.462,0.9895,87.75
5.468,0.9885,87.73
5.475,0.9882,87.71
5.469,0.9872,87.73
5.49,0.9836,87.83
5.495,0.9831,87.86
5.493,0.9836,87.83
5.478,0.9857,87.83
5.453,0.9866,87.79
5.483,0.987,87.8
5.46,0.9866,87.77
5.469,0.9888,87.76
5.472,0.9892,87.76
5.475,0.9887,87.76
5.452,0.9903,87.69
5.459,0.9886,87.7
5.487,0.9856,87.81
5.475,0.9864,87.79
5.464,0.9863,87.72
5.459,0.988,87.78
5.485,0.9871,87.81
