Kmax,Ku,n,halfmax,Vhalf,slope
256000,0.0925,0.9424,975200000,-175.5,0.0002625
337400,0.1597,0.9008,858900000,-161.7,0.0003928
233300,0.1246,0.9355,829200000,-178.8,0.0002814
182400,0.1655,0.9411,682900000,-194.2,0.0002671
42.58,0.9999,1.068,499800,-83.22,8.519e-05
196900,0.2004,0.895,468900000,-97.33,0.0004199
29100,0.9996,1.025,249500000,-81.1,0.0001166
52830,0.1387,0.9634,259100000,-87.5,0.0002039
131000,0.1359,0.9531,534900000,-99.99,0.0002449
242400,0.2031,0.9449,961700000,-89.79,0.0002521
156500,0.1456,0.9481,613200000,-154.9,0.0002552
34130,0.1855,0.9774,177100000,-93.51,0.0001927
170.4,0.0828,0.9981,1113000,-174.4,0.0001531
26960,0.08337,0.9319,90690000,-142.7,0.0002973
107.8,0.1786,0.9754,543100,-98.29,0.0001985
85480,0.1037,0.9773,478600000,-169.6,0.0001786
250600,0.1569,0.9254,824500000,-153.3,0.0003039
11320,0.981,1.011,85860000,-81.67,0.0001318
248000,0.1689,0.9241,827200000,-168,0.0002998
105200,0.1448,0.9156,317600000,-158.3,0.0003312
48.52,0.1466,1.066,526000,-166.3,9.224e-05
70710,0.97,0.9569,317100000,-82.72,0.000223
38.07,0.9722,1.083,517400,-83.64,7.358e-05
155000,0.8519,0.937,589700000,-84.95,0.0002628
241600,0.9425,0.9273,853200000,-84.86,0.0002832
79.06,0.8573,0.9833,430300,-84.91,0.0001837
39410,0.1717,0.9243,128700000,-163.2,0.0003062
121200,0.5319,0.9367,440800000,-86,0.000275
146400,0.1496,0.9279,487300000,-152.9,0.0003004
98560,0.1975,0.955,424600000,-85.51,0.0002321
135300,0.1157,0.9348,467700000,-89.91,0.0002893
86.96,0.1425,1.031,720700,-149.8,0.0001207
57.84,0.1029,1.094,887300,-156.8,6.519e-05
65690,0.1489,0.944,246600000,-168.4,0.0002664
95740,0.08626,0.9507,400400000,-105,0.0002391
150000,0.3556,0.9383,576100000,-87.19,0.0002604
134500,0.2792,0.9864,808900000,-87.66,0.0001663
42.43,0.1382,1.099,686100,-90.57,6.184e-05
203400,0.9747,0.8721,368300000,-82.63,0.0005523
174600,0.3938,0.9073,468800000,-88.11,0.0003724
69260,0.9998,0.9492,273700000,-83.41,0.0002531
342.1,0.05574,0.9898,2020000,-175.2,0.0001694
138600,0.968,0.9311,489600000,-80.57,0.0002831
82230,0.968,0.9585,374400000,-81.6,0.0002196
246500,0.1561,0.916,748400000,-161.3,0.0003294
132900,0.9901,0.9057,343500000,-84.02,0.0003869
137.5,0.9634,0.9756,691900,-82.34,0.0001987
256600,0.279,0.9062,665900000,-90.98,0.0003853
86980,0.798,0.906,234200000,-84.01,0.0003714
103300,0.3201,0.8721,191600000,-87.25,0.0005391
137700,0.1565,0.9067,360900000,-164.5,0.0003815
160800,0.1274,0.965,807600000,-163.4,0.0001991
96.17,0.08201,1.031,834600,-154.4,0.0001152
230500,1,0.9033,586400000,-82.49,0.0003931
151500,0.3357,0.9144,422100000,-87.28,0.0003589
204400,0.1936,0.9215,619100000,-95.94,0.0003302
117.5,0.9782,1.027,1070000,-81.28,0.0001098
125700,0.2991,0.8592,2.09e+08,-90.11,0.0006014
76330,0.1487,0.9529,325700000,-123.2,0.0002344
332100,0.1506,0.8998,836900000,-194.4,0.0003968
37.56,0.6196,1.098,604200,-85.9,6.216e-05
149000,0.1111,0.95,611600000,-163.3,0.0002436
279700,0.1645,0.9175,815300000,-148.3,0.0003431
197900,0.1116,0.9526,8.41e+08,-142.9,0.0002353
78950,0.1641,0.9652,374300000,-99.38,0.0002109
87960,0.1516,0.963,432900000,-146.3,0.0002032
163100,0.985,0.9031,426600000,-82.56,0.0003823
117500,0.1501,0.8986,291300000,-151.4,0.0004034
104400,0.1515,0.9686,539100000,-153.4,0.0001937
250400,0.2743,0.9104,7.15e+08,-91.92,0.0003502
88.19,0.3089,1.05,962000,-88.93,9.167e-05
304700,0.255,0.9111,835900000,-92.03,0.0003645
95860,0.4364,0.9727,524600000,-86.9,0.0001827
409600,0.1658,0.8766,790700000,-176.7,0.000518
127300,0.9979,0.9136,368200000,-83.43,0.0003457
123.6,0.2616,1.018,947000,-90.28,0.0001305
91350,0.9922,0.9684,478700000,-82.25,0.0001908
125500,0.9979,0.9416,453100000,-82.07,0.000277
166.3,0.1974,0.9401,590200,-94.9,0.0002818
389700,0.1012,0.897,9.27e+08,-183.5,0.0004204
70710,0.9888,0.9567,323900000,-83,0.0002183
68640,0.1412,0.9246,219400000,-150.7,0.0003129
80160,0.2289,0.9437,308700000,-92.46,0.0002597
23740,0.4206,1.001,171600000,-87.1,0.0001383
71950,0.3807,0.9525,307700000,-87.5,0.0002338
78620,0.1399,0.9555,345700000,-90.16,0.0002274
48.77,0.1452,1.067,586300,-87.47,8.318e-05
183700,0.9852,0.8762,353600000,-84.28,0.0005195
78.69,0.2146,1.015,562500,-93.42,0.0001399
316000,0.1558,0.9162,901400000,-186.1,0.0003506
169800,0.519,0.9231,5.28e+08,-86.6,0.0003216
110900,0.1115,0.9127,315900000,-94.97,0.0003511
91430,0.07792,0.9739,492800000,-91.41,0.0001855
6732,0.2022,0.9775,35810000,-90.2,0.000188
276200,0.149,0.9216,856500000,-181.3,0.0003225
153700,0.09436,0.9447,606500000,-149.3,0.0002534
86520,0.1493,0.9406,327500000,-150.8,0.0002642
322700,0.1506,0.9156,956500000,-96.02,0.0003374
56730,0.1491,0.9401,208700000,-152.2,0.0002718
124300,0.2048,0.9164,355700000,-94.92,0.0003495
220200,0.9984,0.9187,676300000,-83.96,0.0003256
286700,0.2291,0.932,9.89e+08,-92.69,0.0002899
330500,0.4373,0.9176,9.99e+08,-87.76,0.0003308
195900,0.1488,0.9125,5.4e+08,-91.39,0.0003628
250600,0.1632,0.9156,701400000,-164.9,0.0003573
63280,0.3533,0.9577,287900000,-88.28,0.0002198
30370,0.3493,0.8963,73440000,-89.11,0.0004135
38180,0.9988,0.9179,112800000,-83.1,0.0003385
174000,0.1936,0.9071,463700000,-90.68,0.0003752
25280,0.1382,0.9514,103800000,-102.2,0.0002435
331000,0.1552,0.9211,987700000,-177.9,0.0003351
121100,0.1548,0.9447,471800000,-90.58,0.0002567
497400,0.9944,0.8718,921600000,-83.52,0.0005397
228200,0.778,0.8901,5.15e+08,-83.49,0.0004431
187000,0.2856,0.9582,854600000,-84.77,0.0002188
238200,0.9999,0.9001,584400000,-83.34,0.0004076
47660,0.14,0.9592,2.06e+08,-152.9,0.0002314
87670,0.1562,0.9639,436300000,-166.8,0.0002009
140500,0.9759,0.936,498500000,-83.13,0.0002818
205100,0.1509,0.9331,686500000,-90.51,0.0002988
167700,0.1492,0.9275,518500000,-152.6,0.0003234
124200,0.2792,0.93,4.11e+08,-87.99,0.0003022
67150,0.1917,0.9693,345100000,-96.14,0.0001946
84480,0.9851,0.9021,218700000,-83.43,0.0003863
238600,0.4037,0.9091,669500000,-83.96,0.0003564
199600,0.2315,0.9271,6.64e+08,-92.86,0.0003006
161700,0.1896,0.8433,2.23e+08,-149.5,0.0007251
67.58,0.2691,1.019,525800,-91.52,0.0001285
87720,0.3237,0.9795,506700000,-88.89,0.0001731
182300,0.9878,0.9207,548900000,-82.16,0.0003321
49840,0.9606,0.9494,204500000,-80.98,0.0002437
212900,0.1513,0.9274,719300000,-180,0.000296
54140,0.2319,0.9632,255700000,-91.63,0.0002117
63240,0.3706,0.9597,284200000,-84.99,0.0002225
72160,0.9863,0.937,251200000,-80.6,0.0002873
360700,0.1184,0.9067,964900000,-186.7,0.0003738
130800,0.1569,0.8976,302500000,-128.9,0.0004324
115200,0.07369,0.9476,452200000,-103.3,0.0002548
80420,0.9318,0.9716,409300000,-83.64,0.0001965
110.7,0.2428,1.01,811100,-91.9,0.0001365
102500,0.3792,1.024,898500000,-85.16,0.0001141
186900,0.1484,0.9251,594200000,-89.82,0.0003145
196600,0.9998,0.9376,742200000,-83.08,0.0002649
40.49,0.2354,1.113,721600,-92.22,5.611e-05
29050,0.117,0.9764,147300000,-151.2,0.0001972
209600,0.193,0.8759,417900000,-149.4,0.0005016
49040,0.1536,0.9153,141400000,-151,0.0003468
158000,0.2863,0.923,497800000,-87.17,0.0003174
147700,0.163,0.9089,413300000,-152.2,0.0003574
4465,0.9602,0.9576,20030000,-83.54,0.0002229
96760,0.1493,0.9397,340400000,-107.7,0.0002843
2325,0.1908,0.9745,12130000,-93.84,0.0001917
76900,0.9867,0.9051,207100000,-83.73,0.0003713
161.4,0.09003,0.9795,821200,-102.8,0.0001965
357900,0.1694,0.9013,915600000,-170.5,0.0003909
112300,0.1257,0.9492,465900000,-121.7,0.000241
131900,0.2745,0.9361,482100000,-90.88,0.0002736
253000,0.9842,0.8926,588200000,-84.12,0.0004301
605700,0.1896,0.8595,999800000,-136.3,0.0006058
230.9,0.1998,0.9693,1149000,-94.4,0.000201
111500,0.9848,0.8808,235400000,-83.17,0.0004737
77940,0.9967,0.9621,350700000,-82.06,0.0002222
240200,0.2325,0.9464,954500000,-86.93,0.0002517
1045,0.3591,0.9852,6426000,-88.27,0.0001626
62690,0.1545,0.9704,327700000,-96.47,0.0001913
180400,0.3971,0.944,688400000,-86.96,0.0002621
52.97,0.4404,1.058,583900,-85.97,9.072e-05
82670,0.1513,0.9553,371400000,-168.3,0.0002226
107100,0.2322,0.9396,397300000,-92.22,0.0002696
174500,0.156,0.9723,892400000,-158.6,0.0001955
96390,0.1173,0.9437,347600000,-167.7,0.0002773
148600,0.5731,0.9645,738700000,-83.86,0.0002012
56860,0.3708,0.9799,322400000,-84.11,0.0001764
294800,0.1713,0.9183,902200000,-168.3,0.0003268
410700,0.19,0.8782,824700000,-164.1,0.000498
51060,0.1518,0.9256,154400000,-186.3,0.0003307
82040,0.1472,0.9625,3.94e+08,-111.2,0.0002082
145000,0.08157,0.9337,470600000,-109.2,0.0003081
189800,0.1571,0.9367,718700000,-164.9,0.0002641
288700,0.2231,0.8923,651800000,-95.02,0.0004429
394800,0.1931,0.8177,416700000,-136.6,0.0009474
323800,0.17,0.9028,840600000,-169.6,0.0003852
262200,0.2001,0.9091,7.34e+08,-97.52,0.0003572
91820,0.1454,0.9638,431900000,-87.58,0.0002126
194000,0.9909,0.897,454200000,-84.27,0.0004271
30670,0.9999,0.992,195500000,-82.6,0.0001569
47910,0.5244,0.9269,156800000,-86.59,0.0003055
312200,0.155,0.9276,994400000,-171.1,0.000314
126200,0.267,0.9293,403900000,-90.59,0.0003125
132400,0.3606,0.9232,4.17e+08,-84.8,0.0003175
130200,0.3986,0.9093,362600000,-88.34,0.0003591
170800,0.28,0.9014,425900000,-90.21,0.000401
215600,0.1651,0.9177,655900000,-173,0.0003287
71.86,0.1517,1.06,853100,-97.82,8.423e-05
290600,0.07437,0.8753,536700000,-144.8,0.0005415
102200,0.4188,0.9685,528200000,-87.54,0.0001935
150200,0.2306,0.9404,565300000,-92.44,0.0002657
148300,0.1697,0.9348,537200000,-150,0.0002761
186800,0.1447,0.9328,621900000,-151.7,0.0003004
417100,0.1718,0.8831,894100000,-179.4,0.0004665
71840,0.1486,0.9415,272400000,-153.5,0.0002637
103.5,0.2387,1.006,720500,-92.16,0.0001437
121500,0.9687,0.9292,420500000,-80.99,0.0002889
182.5,0.9853,0.9692,902700,-81.7,0.0002022
233400,0.1501,0.926,700700000,-156.6,0.0003331
56240,0.249,0.9209,163400000,-91.7,0.0003442
191900,0.129,0.9243,6.12e+08,-86.55,0.0003136
99930,0.1384,0.995,644200000,-151.8,0.0001551
125000,0.225,0.9152,360600000,-93.9,0.0003466
240900,0.2963,0.8724,447400000,-91.44,0.0005384
114800,0.1589,0.9226,350300000,-157.2,0.0003277
116300,0.518,0.9246,382700000,-86.97,0.0003039
129800,0.2214,1.011,975900000,-91.04,0.000133
35290,0.9981,0.9378,122600000,-82.71,0.0002878
18310,0.1002,0.9947,113800000,-151.2,0.0001609
55180,0.141,0.9528,224200000,-185.3,0.0002461
119100,0.09639,0.9579,4.95e+08,-99.86,0.0002406
278000,0.1426,0.8613,467600000,-86.71,0.0005945
63.61,0.363,1.012,449400,-89.09,0.0001415
37030,0.1495,1.004,270600000,-170.5,0.0001368
546.3,0.1459,0.9336,1833000,-183.1,0.000298
129000,0.9698,0.9284,420200000,-83.59,0.000307
320800,0.1295,0.8409,432400000,-98.52,0.0007419
62400,0.07391,0.9041,159600000,-98.97,0.000391
129200,0.1511,0.9369,479100000,-154.8,0.0002697
262500,0.1728,0.881,553500000,-159,0.0004743
284300,0.09139,0.9038,686800000,-139.1,0.0004139
14130,0.1449,0.9816,76680000,-165.5,0.0001843
90070,0.1334,0.9404,344400000,-173.4,0.0002615
115200,0.9886,0.9371,419500000,-82.24,0.0002746
87900,0.135,0.9954,551700000,-141.5,0.0001593
271.4,0.7585,0.9518,1162000,-84.82,0.0002336
259400,0.0973,0.917,766700000,-120.2,0.0003383
54220,0.9861,0.9481,223400000,-82.33,0.0002427
45710,0.1503,0.9468,174600000,-144.5,0.0002618
276100,0.9603,0.892,638700000,-84.59,0.0004323
28550,0.3995,0.9166,86130000,-83.81,0.0003315
185000,0.3318,0.9158,561700000,-90.13,0.0003294
138,0.1467,0.9686,651500,-158.2,0.0002118
33.61,0.9964,1.089,480300,-84.52,6.998e-05
204200,0.1534,0.9379,714400000,-155.4,0.0002858
56070,0.9928,0.9173,165900000,-82.99,0.000338
310300,0.4036,0.9062,848400000,-88.18,0.0003657
91470,0.1499,0.9619,436500000,-147.2,0.0002096
24610,0.9992,0.9273,83370000,-82.12,0.0002952
58.14,0.5472,1.057,649500,-85.93,8.952e-05
199.2,0.1687,0.9919,1255000,-101.5,0.0001587
110600,0.3363,0.9239,364200000,-87.55,0.0003037
316100,0.9889,0.869,576200000,-84.32,0.0005486
135700,0.1882,0.9954,903200000,-95.23,0.0001502
83450,0.9775,0.9748,467700000,-82.57,0.0001784
108900,0.2249,0.9657,530300000,-88.6,0.0002054
59580,0.9797,0.9871,384900000,-82.56,0.0001548
135200,0.1486,0.9746,721200000,-146.3,0.0001875
440200,0.1748,0.8759,901100000,-168.1,0.0004885
32430,0.2235,0.9275,107100000,-94.68,0.0003028
309100,0.08612,0.9166,925800000,-108.2,0.0003339
214700,0.2056,0.9559,9.73e+08,-95.5,0.0002207
88000,0.9899,0.9494,370300000,-82.04,0.0002376
96.66,0.1208,1.048,977400,-150.8,9.89e-05
93020,0.2789,0.9507,378100000,-88.09,0.000246
84170,0.3722,0.9597,3.8e+08,-87.32,0.0002215
405200,0.1691,0.8883,892600000,-154.2,0.000454
208500,0.9999,0.9023,523200000,-82.34,0.0003985
87860,0.1991,0.8972,210300000,-95.54,0.0004178
42.25,0.9997,1.068,495200,-83.16,8.532e-05
78630,0.3565,0.9459,327800000,-88.84,0.0002399
93.3,0.2337,0.9655,417800,-92.63,0.0002233
44.42,0.9862,1.084,615200,-82.3,7.22e-05
261700,0.1483,0.9245,830100000,-99.7,0.0003153
173600,0.1929,0.9096,4.6e+08,-90.31,0.0003774
126900,0.9982,1.015,999900000,-82.34,0.0001269
43490,0.9313,0.976,233700000,-83.63,0.0001861
63260,0.1422,0.9666,298200000,-148.7,0.0002121
171200,0.1313,0.8741,335600000,-89.11,0.0005101
41380,0.1438,0.9382,141700000,-149.9,0.000292
109600,0.1507,0.94,417900000,-157.4,0.0002623
48.38,0.1496,1.074,635900,-161.6,7.608e-05
36780,0.2792,0.9527,154200000,-90.24,0.0002385
43140,0.3791,0.9628,208700000,-87.58,0.0002067
46360,0.1712,0.9729,238400000,-97.64,0.0001945
170000,0.1555,0.9047,440500000,-92.6,0.0003859
38220,0.1405,0.9419,139400000,-146.2,0.0002742
140.2,0.9947,1.018,1139000,-81.97,0.0001231
79.12,0.9768,1.045,827600,-82.85,9.56e-05
51.38,0.9798,1.039,444800,-82.24,0.0001155
211800,0.1517,0.9033,540300000,-167.4,0.000392
54.62,0.1427,1.067,638400,-159.2,8.556e-05
35300,0.9983,0.9254,116700000,-84.19,0.0003025
50740,0.1501,0.9291,171800000,-161.7,0.0002953
150.1,0.1964,0.9921,912800,-86.98,0.0001644
129400,0.907,0.9041,337600000,-83.64,0.0003833
57310,0.1043,0.9602,2.6e+08,-126.5,0.0002204
141100,0.969,0.8925,320900000,-83.23,0.0004397
353600,0.1305,0.8394,472700000,-89.28,0.000748
83620,0.1708,0.9088,229400000,-96.38,0.0003645
300400,0.18,0.8553,4.46e+08,-150.1,0.0006735
40020,0.2424,0.9803,227600000,-91.18,0.0001758
133600,0.3788,0.9195,410300000,-88.21,0.0003256
264700,0.1031,0.8926,619600000,-166.7,0.0004272
144000,0.9999,0.9478,608400000,-83.2,0.0002367
151900,0.08535,0.9519,656900000,-159.8,0.0002312
58660,0.135,1,385800000,-163,0.000152
15130,0.1657,0.9194,45450000,-143.9,0.0003329
218800,0.5427,0.9177,6.58e+08,-85.22,0.0003325
184400,0.1382,0.9489,740800000,-95.28,0.0002489
43270,0.1325,0.9357,156700000,-152.1,0.0002761
40060,0.5618,0.9737,216100000,-84.68,0.0001854
193800,0.1087,0.9585,843600000,-169.3,0.0002297
162400,0.3396,0.9572,708500000,-87.61,0.0002292
449200,0.1645,0.8831,918400000,-138.9,0.0004891
75980,0.22,1.006,5.34e+08,-90.91,0.0001423
110300,0.1969,0.9709,572100000,-87.84,0.0001928
45340,0.1698,0.9251,147300000,-159.1,0.0003078
53840,0.112,0.965,263800000,-147.3,0.0002041
72500,0.1749,0.9243,244400000,-161.2,0.0002966
224300,0.09903,0.9062,6.01e+08,-103.1,0.0003732
80320,0.9713,0.979,468500000,-83.83,0.0001714
66050,0.1455,0.9744,346800000,-122.7,0.0001905
19710,0.9772,0.9868,125700000,-83.27,0.0001568
148900,0.769,0.9065,392300000,-85.15,0.0003796
490000,0.1917,0.8755,970700000,-104.6,0.0005048
18520,0.9841,0.9353,66590000,-80.89,0.0002781
171000,0.08845,0.9781,965600000,-182.5,0.0001771
35190,0.9992,1.014,283100000,-82,0.0001243
453100,0.2956,0.8832,940400000,-91.11,0.0004818
53200,0.9602,0.9485,224700000,-80.44,0.0002368
447600,0.1921,0.8905,999800000,-91.21,0.0004477
222200,0.156,0.9538,935100000,-187.4,0.0002376
327400,0.4111,0.8622,550500000,-88.23,0.0005947
284100,0.1704,0.9138,828200000,-168.8,0.000343
27.13,0.9985,1.157,731300,-83.29,3.71e-05
19130,0.08606,1.004,128800000,-101.7,0.0001485
94600,0.9595,0.9486,404600000,-84.27,0.0002338
50350,0.3241,1.011,392800000,-87.73,0.0001282
157800,0.2123,0.9122,449900000,-96.56,0.0003507
129000,0.5059,0.9583,606100000,-86.81,0.0002128
106500,0.221,0.9757,563200000,-91.32,0.0001891
66230,0.9466,0.9716,344200000,-82.28,0.0001924
179300,0.8493,0.9786,999200000,-83.33,0.0001794
52990,0.9912,0.9846,300500000,-81.8,0.0001763
334600,0.1698,0.8964,808900000,-169.4,0.0004136
28270,0.9747,0.9134,82300000,-82.78,0.0003435
79080,0.1103,0.9741,427800000,-87.26,0.0001849
216400,0.1674,0.9351,767500000,-102,0.000282
78740,0.4249,0.997,521200000,-84.96,0.0001511
236800,0.05426,0.9252,756800000,-112,0.0003129
205800,0.1733,0.9386,7.79e+08,-88.58,0.0002642
78250,0.7157,0.9703,382700000,-84.17,0.0002045
66.7,0.9793,1.065,835200,-82.17,7.986e-05
73170,0.1375,0.9524,304500000,-90.09,0.0002403
186400,0.1484,0.9622,872800000,-147,0.0002136
53860,0.3803,0.9378,196200000,-87.62,0.0002745
122600,0.09531,0.9154,3.47e+08,-89.54,0.0003533
143100,0.9763,0.9227,464900000,-83.29,0.0003078
64240,0.1371,0.9142,179200000,-138.8,0.0003585
403600,0.1637,0.866,6.86e+08,-150.5,0.0005883
