Kmax,Ku,n,halfmax,Vhalf,slope
77220,0.01229,0.7215,244900000,-7.44,0.0003153
28770,0.01907,0.8397,315200000,-9.316,9.128e-05
120300,0.05746,0.6983,251400000,-54.7,0.0004785
4449,0.01617,0.7043,11480000,-15.65,0.0003875
5.836,0.5416,1.116,1012000,-25.22,5.767e-06
8.727,0.5271,0.9485,230600,-22.37,3.784e-05
41360,0.02289,0.8452,510400000,-11.29,8.103e-05
135000,0.02358,0.7764,6.29e+08,-68.15,0.0002146
46300,0.02318,0.8655,777800000,-13.38,5.953e-05
6.609,0.1529,0.9843,266200,-60.31,2.483e-05
151300,0.02614,0.765,697900000,-22.08,0.0002168
35310,0.009896,0.6496,51170000,-7.97,0.0006901
62230,0.02389,0.7784,323800000,-54.6,0.0001922
90020,0.03448,0.7831,514300000,-58.26,0.000175
264500,0.02889,0.7366,681400000,-68.73,0.0003882
137700,0.02381,0.7475,543800000,-59.34,0.0002532
132000,0.02093,0.7338,422400000,-68.59,0.0003125
101800,0.05961,0.6928,213300000,-75.14,0.0004773
9.238,0.04688,0.9206,175400,-73.52,5.267e-05
64510,0.05619,0.7199,162900000,-71.35,0.000396
11.99,0.2902,0.8583,144900,-13.49,8.275e-05
60940,0.0247,0.816,528700000,-49.01,0.0001153
151300,0.02363,0.7278,462400000,-68.89,0.0003272
75950,0.02284,0.8161,702800000,-13.61,0.0001081
511900,0.01495,0.6922,983200000,-59.78,0.0005206
64450,0.02195,0.8744,980800000,-55.49,6.571e-05
135900,0.01039,0.6622,222600000,-12.96,0.0006105
276500,0.04944,0.6722,422800000,-67.87,0.000654
87700,0.03185,0.7722,422200000,-63.49,0.0002077
111500,0.02208,0.7388,369600000,-56.89,0.0003017
36740,0.01292,0.7363,1.41e+08,-13.7,0.0002606
149300,0.01323,0.7379,583200000,-11.36,0.000256
189700,0.02204,0.7023,411400000,-18.31,0.0004611
101600,0.02144,0.8271,9.65e+08,-14.33,0.0001053
15270,0.05367,0.7293,43200000,-16.21,0.0003535
22810,0.05202,0.7416,89680000,-15.8,0.0002543
146100,0.02222,0.7198,370400000,-65.05,0.0003944
104700,0.008297,0.7187,348700000,-7.479,0.0003003
127900,0.04645,0.7207,347800000,-65.24,0.0003677
57470,0.02557,0.6859,99380000,-58.07,0.0005783
106700,0.01393,0.7823,666700000,-10.29,0.00016
27190,0.04381,0.8233,2.68e+08,-63.21,0.0001015
91600,0.01909,0.8419,979500000,-23.36,9.352e-05
125000,0.05777,0.7556,498200000,-73.93,0.0002509
41200,0.01883,0.7244,125500000,-9.628,0.0003283
51920,0.0111,0.74,213200000,-12.25,0.0002435
142100,0.01606,0.7164,3.2e+08,-69.33,0.0004441
103600,0.02356,0.7744,616300000,-15.71,0.0001681
94100,0.02054,0.6688,137800000,-68.55,0.0006829
64130,0.01581,0.8644,986700000,-64.6,6.499e-05
122500,0.01562,0.7974,892200000,-7.637,0.0001373
103800,0.03618,0.7627,517300000,-19.29,0.0002007
77330,0.02278,0.7701,3.96e+08,-10.39,0.0001953
32560,0.01907,0.8746,562500000,-8.831,5.788e-05
48.69,0.03104,0.8892,953200,-28.94,5.108e-05
65300,0.04932,0.7908,386200000,-82.04,0.0001691
