Kmax,Ku,n,halfmax,Vhalf,slope
9.485,0.0005054,1.034,41.35,-181.2,0.2294
11.67,0.0003863,1.126,76.56,-174.1,0.1524
20.23,0.0003627,0.7286,61.88,-168.9,0.3269
8.881,0.0004464,1.015,36.65,-163.8,0.2423
12.34,0.0003476,0.9472,42.88,-163.2,0.2878
11.28,0.0003728,1.143,66.39,-168.3,0.1699
9.211,0.0003733,0.9901,31.1,-178.1,0.2962
10.05,0.0003913,0.9606,37.28,-187.8,0.2696
10.71,0.0005601,1.099,62.03,-179.3,0.1727
7.03,0.000516,1.312,46.33,-171.9,0.1517
13.18,0.0005047,0.8592,44.45,-185.2,0.2965
17.19,0.0003896,0.8826,64.99,-174.2,0.2645
11.16,0.000466,0.8383,42.04,-174.3,0.2655
11.82,0.0004263,0.823,42.26,-167.9,0.2797
13.45,0.0004375,0.8631,59.27,-166.5,0.2269
10.1,0.0003281,0.9954,36.11,-153.2,0.2797
10.25,0.0005634,0.8588,35.83,-180.4,0.2861
11.63,0.0003484,0.9895,57.66,-170.2,0.2017
9.156,0.0004153,1.151,44,-174.5,0.2081
11.4,0.0004245,0.8535,38.45,-176.2,0.2965
10.2,0.0003949,1.296,59.18,-169,0.1724
17.49,0.000383,0.7011,59.06,-195.2,0.2961
13.67,0.0004196,0.8113,47.63,-181.5,0.287
12.52,0.0003569,0.9793,52.55,-181.9,0.2382
17.84,0.000454,0.6889,63.21,-188.6,0.2822
17.2,0.0004291,0.6973,59.07,-174.6,0.2912
13.22,0.0003851,1.105,65.32,-182.9,0.2024
14.82,0.0004622,0.755,47.69,-166.4,0.3108
11.01,0.000453,1.32,84.34,-181.4,0.1305
9.969,0.0003548,1.158,57.03,-161.9,0.1748
11.93,0.0004485,0.8246,45.72,-188.4,0.2609
12.19,0.0003616,1.063,63.96,-159.4,0.1906
12.43,0.0004161,0.9761,53.47,-187.6,0.2325
11.5,0.0004024,1.192,70.41,-183,0.1633
9.811,0.000342,1.161,70.33,-160.4,0.1395
50390,0.0004479,0.5081,108100,-178.6,0.4661
10.92,0.000493,1.05,68.73,-169,0.1589
8.485,0.0005585,1.003,32.39,-177.6,0.262
11.11,0.0004236,0.8926,50.48,-175.7,0.2201
13.73,0.0004453,0.698,37.93,-176.4,0.362
9.1,0.0003372,0.9289,34.44,-151.2,0.2642
11.24,0.0004211,0.8771,48.17,-176.5,0.2333
8.47,0.0004288,1.209,48.88,-170.9,0.1733
12.02,0.0003949,0.922,43.96,-161.9,0.2734
11.45,0.0005079,0.7901,34.54,-186.7,0.3315
13.79,0.0003515,0.9497,58.18,-159.4,0.237
8.232,0.0004822,0.9731,34.2,-178.7,0.2407
10.8,0.0003565,0.9595,39.57,-176.1,0.2729
12.16,0.0004559,0.6817,33.22,-167.4,0.366
8.334,0.0003485,1.21,47.51,-182.3,0.1754
11.56,0.0003576,0.885,46.11,-162.3,0.2507
7.882,0.0004884,0.9008,28.68,-176.2,0.2748
11.74,0.0005188,0.8942,40.47,-176,0.2901
11.2,0.0004098,1.066,47.46,-173.2,0.236
11.49,0.0003435,0.9065,49.13,-177.7,0.2339
10.62,0.0003322,0.9643,42.81,-157.6,0.2481
11.71,0.0003356,0.993,49.97,-181.6,0.2343
7.832,0.0004285,1.007,28.27,-165.2,0.277
9.561,0.0003471,1.17,52.03,-170.5,0.1838
14.71,0.0004543,1.005,60.4,-175.9,0.2435
9.397,0.0003923,1.264,81.15,-175.8,0.1158
10.52,0.0003666,1.1,48.72,-181.4,0.2159
11.18,0.0004317,0.8284,37.75,-170.2,0.2962
11.41,0.0004314,0.6808,28.9,-163.6,0.3948
12.09,0.0004144,1.046,59.24,-164.9,0.2041
13.71,0.0003803,1.206,111.7,-183.3,0.1227
12.31,0.0003674,1.078,56.57,-175.7,0.2176
10.67,0.0003802,1.246,67.34,-189.5,0.1584
6.504,0.0004514,0.9,21.35,-176.3,0.3046
10.67,0.0003513,1.038,50.55,-175.7,0.2111
12.73,0.0003654,1.004,48.92,-167.5,0.2602
14.44,0.000383,0.9972,76.95,-187.5,0.1877
10.93,0.0004378,0.916,43.57,-171.3,0.2509
9.821,0.0004403,1.036,44.53,-168,0.2205
8.539,0.0004314,0.9607,31.87,-157.3,0.2679
11.54,0.0004106,0.8322,38.29,-172.6,0.3014
11.43,0.0003955,1.163,71.87,-167.8,0.159
7.444,0.0003811,1.094,33.99,-177.6,0.219
