Kmax,Ku,n,halfmax,Vhalf,slope
552500,0.01384,0.8924,169100000,-10.79,0.003267
1045000,0.09634,0.7733,135800000,-5.805,0.007695
137200,0.04613,0.9375,54380000,-7.517,0.002523
2319000,0.02354,0.8895,639900000,-48.53,0.003624
117500,0.05254,0.8399,26830000,-4.999,0.004379
113800,0.04654,0.8861,30850000,-18.69,0.003689
937700,0.05255,0.8859,309900000,-4.208,0.003026
211400,0.05432,0.874,47120000,-12.43,0.004486
1481000,0.01568,0.9188,621500000,-5.859,0.002383
619900,0.04385,0.9118,195100000,-18.64,0.003177
174100,0.05271,0.9358,59220000,-66.67,0.00294
344100,0.05464,0.9886,187800000,-11.36,0.001832
243900,0.05237,0.8614,65550000,-4.896,0.003721
1089000,0.03074,0.9687,495200000,-58.23,0.002199
322400,0.04667,0.8331,64530000,-19.5,0.004996
1493000,0.0538,0.8464,287900000,-64.41,0.005186
401200,0.05392,0.9485,159300000,-64.22,0.002519
143300,0.04975,0.8816,37400000,-12.69,0.003832
390800,0.04646,0.8506,84360000,-16,0.004633
300800,0.04678,1.025,216400000,-13.65,0.00139
341400,0.05885,0.8719,87230000,-10.08,0.003914
873500,0.05808,0.8972,2.32e+08,-59.22,0.003765
626100,0.04714,0.821,108200000,-19.26,0.005787
409600,0.1205,0.8953,110300000,-17.15,0.003714
88430,0.04702,0.8517,19400000,-20.38,0.004558
366000,0.02446,0.8691,95490000,-14.08,0.003833
141400,0.04675,0.9779,67100000,-32.44,0.002107
818700,0.06974,0.9044,231500000,-67.42,0.003537
1200000,0.04279,0.8637,270100000,-13,0.004443
194100,0.0463,0.9143,63360000,-14.89,0.003063
266300,0.04676,0.8878,70640000,-10.94,0.00377
354200,0.04647,0.8709,82530000,-15.15,0.004292
750700,0.05995,0.8362,157700000,-6.859,0.00476
361900,0.1636,0.8572,83170000,-11.07,0.004351
206000,0.04654,0.8544,44890000,-8.874,0.004589
80840,0.05195,0.838,17460000,-6.665,0.00463
